book_id,genres
5295735,"'fiction', 'history', 'historical fiction', 'biography'"
9018370,"'comics', 'graphic', 'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance'"
169756,"'young-adult', 'fiction', 'fantasy', 'paranormal', 'romance'"
5558786,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
30919,"'fiction', 'history', 'historical fiction', 'biography', 'non-fiction', 'comics', 'graphic'"
248871,"'fantasy', 'paranormal', 'comics', 'graphic', 'fiction', 'romance', 'history', 'historical fiction', 'biography'"
5135798,"'young-adult', 'romance', 'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
381440,"'non-fiction', 'history', 'historical fiction', 'biography'"
42603,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'comics', 'graphic', 'young-adult'"
28568,"'mystery', 'thriller', 'crime', 'fiction'"
2050,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
2052,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
2054,"'mystery', 'thriller', 'crime', 'fiction'"
261689,"'romance', 'fiction', 'history', 'historical fiction', 'biography'"
53413,"'fiction', 'romance'"
25065522,"'non-fiction', 'history', 'historical fiction', 'biography'"
48467,"'fiction', 'history', 'historical fiction', 'biography'"
48464,'fiction'
13623012,"'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction', 'romance', 'history', 'historical fiction', 'biography', 'young-adult'"
2355575,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
20443207,"'fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'history', 'historical fiction', 'biography'"
16074758,"'young-adult', 'mystery', 'thriller', 'crime', 'fiction', 'romance'"
40929,"'history', 'historical fiction', 'biography', 'non-fiction', 'comics', 'graphic'"
112879,"'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction', 'young-adult', 'children', 'romance'"
12275680,"'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'fiction', 'romance'"
511527,"'children', 'fiction', 'young-adult'"
17192373,"'fiction', 'young-adult', 'fantasy', 'paranormal'"
61904,"'fantasy', 'paranormal', 'fiction', 'romance', 'history', 'historical fiction', 'biography'"
508903,"'mystery', 'thriller', 'crime', 'fiction'"
16151178,"'young-adult', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
11737387,"'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime'"
91249,"'children', 'fiction', 'young-adult'"
9684523,"'fiction', 'history', 'historical fiction', 'biography'"
12291438,"'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance'"
7510,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
23125266,"'mystery', 'thriller', 'crime', 'fiction'"
23876,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'romance'"
23875,"'fiction', 'romance', 'history', 'historical fiction', 'biography'"
23878,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'romance', 'fantasy', 'paranormal'"
428862,"'non-fiction', 'young-adult', 'fiction'"
609035,"'history', 'historical fiction', 'biography', 'non-fiction', 'comics', 'graphic'"
12444166,"'fantasy', 'paranormal', 'romance', 'fiction', 'young-adult', 'mystery', 'thriller', 'crime'"
9439989,"'young-adult', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction'"
72855,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'mystery', 'thriller', 'crime'"
72854,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'fantasy', 'paranormal'"
13450339,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
6534132,"'children', 'fiction', 'fantasy', 'paranormal'"
84136,"'romance', 'fantasy', 'paranormal', 'fiction'"
84139,"'fantasy', 'paranormal', 'romance', 'fiction'"
1067,"'history', 'historical fiction', 'biography', 'non-fiction', 'fiction'"
130440,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'poetry'"
15820492,"'young-adult', 'romance', 'fiction', 'fantasy', 'paranormal'"
32423,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'romance'"
97898,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
12476820,"'young-adult', 'fiction', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime'"
7826116,"'young-adult', 'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'romance', 'children'"
12891107,"'fantasy', 'paranormal', 'fiction', 'young-adult'"
15704307,"'comics', 'graphic', 'fantasy', 'paranormal', 'fiction', 'romance'"
213753,"'young-adult', 'fiction', 'fantasy', 'paranormal'"
13074,"'fiction', 'mystery', 'thriller', 'crime'"
22571552,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
127515,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
95431,"'comics', 'graphic', 'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime'"
17443673,"'romance', 'young-adult', 'fiction', 'mystery', 'thriller', 'crime'"
1970449,"'non-fiction', 'history', 'historical fiction', 'biography', 'comics', 'graphic'"
41193,"'fiction', 'history', 'historical fiction', 'biography'"
24093,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'history', 'historical fiction', 'biography'"
77203,"'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'non-fiction'"
8490112,"'fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
5417,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
18122,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'romance'"
31975,"'comics', 'graphic', 'fiction', 'fantasy', 'paranormal', 'young-adult'"
500503,"'fantasy', 'paranormal', 'comics', 'graphic', 'romance', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime'"
86737,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'romance', 'children', 'mystery', 'thriller', 'crime'"
22693222,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
48304,'non-fiction'
65336,"'poetry', 'fiction', 'non-fiction'"
2168860,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime', 'young-adult'"
6882,"'non-fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'fiction', 'comics', 'graphic'"
9923372,"'fiction', 'romance'"
107301,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
12349,"'fiction', 'non-fiction'"
101911,"'fiction', 'history', 'historical fiction', 'biography'"
531421,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'comics', 'graphic'"
12881141,"'romance', 'fiction', 'mystery', 'thriller', 'crime'"
7664334,"'young-adult', 'romance', 'fiction'"
18505836,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'mystery', 'thriller', 'crime'"
18505832,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
21873331,"'romance', 'young-adult', 'fiction', 'fantasy', 'paranormal'"
24631990,"'mystery', 'thriller', 'crime', 'fiction'"
770038,"'children', 'fiction', 'poetry', 'fantasy', 'paranormal'"
227658,"'young-adult', 'fiction', 'children', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
236056,"'children', 'fiction', 'young-adult'"
789344,"'mystery', 'thriller', 'crime', 'children', 'fiction', 'young-adult'"
308540,"'children', 'fiction', 'young-adult', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
716696,"'poetry', 'fiction', 'history', 'historical fiction', 'biography', 'romance'"
122211,"'fiction', 'romance', 'mystery', 'thriller', 'crime'"
122212,"'fiction', 'romance'"
17159011,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal'"
104837,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'poetry'"
19161852,"'fantasy', 'paranormal', 'fiction'"
8306745,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime'"
18296030,"'young-adult', 'mystery', 'thriller', 'crime', 'romance', 'fiction'"
241387,"'fiction', 'romance'"
15811545,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
2176873,'non-fiction'
110871,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'romance'"
6952,"'fiction', 'romance', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal'"
16081272,"'romance', 'young-adult', 'fiction'"
525995,"'children', 'fantasy', 'paranormal', 'fiction', 'young-adult'"
17334079,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'romance', 'history', 'historical fiction', 'biography'"
582533,'non-fiction'
12924253,"'young-adult', 'romance', 'fantasy', 'paranormal', 'fiction'"
10210,"'history', 'historical fiction', 'biography', 'fiction', 'romance', 'mystery', 'thriller', 'crime', 'young-adult'"
32807,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal'"
6939939,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'romance'"
2712967,"'fantasy', 'paranormal', 'romance', 'fiction'"
206309,"'non-fiction', 'fiction'"
1902241,"'young-adult', 'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance'"
51504,"'fiction', 'poetry', 'history', 'historical fiction', 'biography', 'non-fiction', 'comics', 'graphic'"
38529,"'fantasy', 'paranormal', 'romance', 'fiction'"
140671,"'fantasy', 'paranormal', 'fiction'"
232268,"'fiction', 'romance', 'history', 'historical fiction', 'biography'"
16150996,"'romance', 'mystery', 'thriller', 'crime', 'fiction'"
96082,"'fiction', 'romance'"
96081,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
676555,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
5152561,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction'"
1388813,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
32261,"'fiction', 'romance', 'history', 'historical fiction', 'biography'"
32263,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
3410425,"'fiction', 'mystery', 'thriller', 'crime'"
6571723,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
20819682,"'fiction', 'romance'"
20819685,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
24271,"'fantasy', 'paranormal', 'fiction', 'children', 'young-adult', 'mystery', 'thriller', 'crime'"
690866,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'romance'"
5556595,"'fiction', 'romance', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime'"
7351574,"'young-adult', 'non-fiction', 'fantasy', 'paranormal', 'romance', 'fiction'"
388018,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
16055475,"'romance', 'young-adult', 'fiction'"
891812,"'history', 'historical fiction', 'biography', 'romance', 'fiction'"
13642,"'fiction', 'young-adult', 'fantasy', 'paranormal', 'children'"
282356,"'romance', 'comics', 'graphic', 'young-adult', 'fiction'"
659612,"'fiction', 'young-adult', 'romance', 'mystery', 'thriller', 'crime'"
31100,"'fiction', 'romance'"
31101,"'fiction', 'romance', 'young-adult'"
6339664,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
37741,"'children', 'fiction', 'young-adult'"
37743,"'young-adult', 'romance', 'fiction', 'children'"
2282133,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
6746018,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'romance'"
164836,"'non-fiction', 'comics', 'graphic', 'fiction', 'poetry'"
227280,"'romance', 'fiction'"
101094,"'fiction', 'fantasy', 'paranormal', 'non-fiction'"
28240855,"'mystery', 'thriller', 'crime', 'fiction'"
19670,"'fiction', 'mystery', 'thriller', 'crime'"
19674,"'fiction', 'mystery', 'thriller', 'crime', 'children', 'non-fiction'"
19675,"'fiction', 'mystery', 'thriller', 'crime'"
19286623,"'romance', 'fiction'"
17800786,"'romance', 'fiction', 'young-adult'"
148769,"'young-adult', 'fiction', 'romance', 'children'"
9595650,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'mystery', 'thriller', 'crime'"
8664368,'fiction'
303098,"'mystery', 'thriller', 'crime', 'fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography'"
147801,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime'"
91017,"'history', 'historical fiction', 'biography', 'non-fiction', 'fiction'"
76401,"'history', 'historical fiction', 'biography', 'non-fiction', 'fiction'"
13834,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'history', 'historical fiction', 'biography'"
13835,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'romance', 'children', 'history', 'historical fiction', 'biography'"
13836,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'romance'"
13837,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'romance', 'children', 'history', 'historical fiction', 'biography'"
13830,"'young-adult', 'fiction', 'fantasy', 'paranormal', 'romance', 'children', 'history', 'historical fiction', 'biography'"
13831,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'romance', 'history', 'historical fiction', 'biography'"
13833,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'romance', 'children'"
13839,"'non-fiction', 'history', 'historical fiction', 'biography'"
6713071,"'history', 'historical fiction', 'biography', 'non-fiction', 'comics', 'graphic', 'fiction'"
474634,"'fiction', 'romance'"
87280,"'fiction', 'history', 'historical fiction', 'biography'"
480204,"'fiction', 'romance', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal'"
530793,"'history', 'historical fiction', 'biography', 'non-fiction', 'fiction', 'comics', 'graphic'"
228258,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance'"
1422250,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
14318,"'history', 'historical fiction', 'biography', 'non-fiction', 'poetry', 'fiction', 'comics', 'graphic'"
14316,"'fiction', 'young-adult', 'history', 'historical fiction', 'biography'"
129619,"'history', 'historical fiction', 'biography', 'romance', 'fiction', 'fantasy', 'paranormal'"
129618,"'history', 'historical fiction', 'biography', 'romance', 'fiction'"
129617,"'romance', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime'"
129616,"'history', 'historical fiction', 'biography', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
47720,"'comics', 'graphic', 'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography'"
112518,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
9555,"'fiction', 'fantasy', 'paranormal'"
9557,"'fiction', 'romance', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
10664113,"'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography'"
26046,"'romance', 'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
107007,"'comics', 'graphic', 'fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime'"
6117055,"'non-fiction', 'history', 'historical fiction', 'biography'"
11254850,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children'"
11112619,"'young-adult', 'romance', 'fiction', 'fantasy', 'paranormal'"
